AT ID/ LC ID,ATiM Patient ID,ATiM Consent ID,Anatomic Source From Mouse,Consent Study,Sample Type,Processing Type,Processing Date,Transplant Name,Created By,Date Created,Stock Status,Position In Box,Legacy Information (Colossus ID),Mouse of Origin,Replicate Number,Additional Notes,Passage,Colossus Notes,Found In Inventory
49010-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-02-05 12:00,X0011-23121521,fkabeer@bccrc.ca,2020-06-10 1:25,in stock,A6,SA535X8XB01041,X0011,1,,8,,FALSE
49016-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-05 12:00,X0011-23121521,fkabeer@bccrc.ca,2020-06-10 1:26,in stock,B3,SA535X8XB01041,X0011,1,,8,,FALSE
49017-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-05 12:00,X0011-23121521,fkabeer@bccrc.ca,2020-06-10 1:26,in stock,B4,SA535X8XB01041,X0011,1,,8,,FALSE
49018-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-02-05 12:00,X0011-23121521,fkabeer@bccrc.ca,2020-06-10 1:26,in stock,B5,SA535X8XB01041,X0011,1,,8,,FALSE
49019-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-02-05 12:00,X0011-23121521,fkabeer@bccrc.ca,2020-06-10 1:26,in stock,B6,SA535X8XB01041,X0011,1,,8,,FALSE
48372-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-02 12:00,X0011-23121522,peirew@bccrc.ca,2020-06-10 1:14,in stock,F3,SA535X8XB01042,X0011,2,,8,,FALSE
48378-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-02 12:00,X0011-23121522,peirew@bccrc.ca,2020-06-10 1:14,in stock,G1,SA535X8XB01042,X0011,2,,8,,FALSE
48379-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-02 12:00,X0011-23121522,peirew@bccrc.ca,2020-06-10 1:14,in stock,G2,SA535X8XB01042,X0011,2,,8,,FALSE
48380-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-02 12:00,X0011-23121522,peirew@bccrc.ca,2020-06-10 1:14,in stock,G3,SA535X8XB01042,X0011,2,,8,,FALSE
48381-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-02 12:00,X0011-23121522,peirew@bccrc.ca,2020-06-10 1:14,in stock,G4,SA535X8XB01042,X0011,2,,8,,FALSE
48382-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-02-02 12:00,X0011-23121522,peirew@bccrc.ca,2020-06-10 1:14,in stock,G5,SA535X8XB01042,X0011,2,,8,,FALSE
48394-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-17 12:00,X0011-23121523,peirew@bccrc.ca,2020-06-10 1:14,in stock,H8,SA535X8XB01043,X0011,3,,8,,FALSE
48400-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-17 12:00,X0011-23121523,peirew@bccrc.ca,2020-06-10 1:14,out of stock,,SA535X8XB01043,X0011,3,,8,,FALSE
48401-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-17 12:00,X0011-23121523,peirew@bccrc.ca,2020-06-10 1:14,out of stock,,SA535X8XB01043,X0011,3,,8,,FALSE
48402-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-17 12:00,X0011-23121523,peirew@bccrc.ca,2020-06-10 1:14,out of stock,,SA535X8XB01043,X0011,3,,8,,FALSE
48403-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-02-17 12:00,X0011-23121523,peirew@bccrc.ca,2020-06-10 1:14,out of stock,,SA535X8XB01043,X0011,3,,8,,FALSE
58512-BB,CID0001373,PBC0002732,,,Tissue,,0000-00-00 00:00:00,X0011-23121523,bpotvin@bccrc.ca,2021-06-09 14:40,out of stock,,SA535X8XB01043,X0011,3,,8,LC Sample UID: 58512-BB / Patient UID: CID0001373,FALSE
48373-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-02 12:00,X0011-23121524,peirew@bccrc.ca,2020-06-10 1:14,in stock,F4,SA535X8XB01044,X0011,4,,8,,FALSE
48374-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-02 12:00,X0011-23121524,peirew@bccrc.ca,2020-06-10 1:14,in stock,F6,SA535X8XB01044,X0011,4,,8,,FALSE
48375-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-02 12:00,X0011-23121524,peirew@bccrc.ca,2020-06-10 1:14,in stock,F7,SA535X8XB01044,X0011,4,,8,,FALSE
48376-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-02 12:00,X0011-23121524,peirew@bccrc.ca,2020-06-10 1:14,in stock,F8,SA535X8XB01044,X0011,4,,8,,FALSE
48377-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-02-02 12:00,X0011-23121524,peirew@bccrc.ca,2020-06-10 1:14,in stock,F9,SA535X8XB01044,X0011,4,,8,,FALSE
48253-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-22 12:00,X0011-23121531,peirew@bccrc.ca,2020-06-10 1:12,in stock,A5,SA535X8XB01049,X0011,1,,8,,FALSE
48255-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-22 12:00,X0011-23121531,peirew@bccrc.ca,2020-06-10 1:12,in stock,A7,SA535X8XB01049,X0011,1,,8,,FALSE
48256-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-22 12:00,X0011-23121531,peirew@bccrc.ca,2020-06-10 1:12,in stock,A8,SA535X8XB01049,X0011,1,,8,,FALSE
48257-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-22 12:00,X0011-23121531,peirew@bccrc.ca,2020-06-10 1:12,in stock,A9,SA535X8XB01049,X0011,1,,8,,FALSE
48258-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-02-22 12:00,X0011-23121531,peirew@bccrc.ca,2020-06-10 1:12,in stock,B1,SA535X8XB01049,X0011,1,,8,,FALSE
53076-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-22 12:00,X0011-23121531,peirew@bccrc.ca,2020-06-10 2:38,in stock,B7,SA535X8XB01049,X0011,1,,8,,FALSE
49492-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-03-16 12:00,X0011-23121532,fkabeer@bccrc.ca,2020-06-10 1:34,in stock,A6,SA535X8XB01050,X0011,2,,8,,FALSE
49500-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-03-16 12:00,X0011-23121532,fkabeer@bccrc.ca,2020-06-10 1:34,in stock,B5,SA535X8XB01050,X0011,2,,8,,FALSE
49501-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-03-16 12:00,X0011-23121532,fkabeer@bccrc.ca,2020-06-10 1:34,in stock,B6,SA535X8XB01050,X0011,2,,8,,FALSE
49502-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-03-16 12:00,X0011-23121532,fkabeer@bccrc.ca,2020-06-10 1:34,in stock,B7,SA535X8XB01050,X0011,2,,8,,FALSE
49503-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-03-16 12:00,X0011-23121532,fkabeer@bccrc.ca,2020-06-10 1:34,in stock,B8,SA535X8XB01050,X0011,2,,8,,FALSE
49504-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-03-16 12:00,X0011-23121532,fkabeer@bccrc.ca,2020-06-10 1:34,in stock,B9,SA535X8XB01050,X0011,2,,8,,FALSE
48393-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-17 12:00,X0011-23121533,peirew@bccrc.ca,2020-06-10 1:14,in stock,H7,SA535X8XB01051,X0011,3,,8,,FALSE
48396-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-17 12:00,X0011-23121533,peirew@bccrc.ca,2020-06-10 1:14,in stock,I1,SA535X8XB01051,X0011,3,,8,,FALSE
48397-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-17 12:00,X0011-23121533,peirew@bccrc.ca,2020-06-10 1:14,in stock,I2,SA535X8XB01051,X0011,3,,8,,FALSE
48398-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-17 12:00,X0011-23121533,peirew@bccrc.ca,2020-06-10 1:14,in stock,I3,SA535X8XB01051,X0011,3,,8,,FALSE
48399-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-02-17 12:00,X0011-23121533,peirew@bccrc.ca,2020-06-10 1:14,in stock,I4,SA535X8XB01051,X0011,3,,8,,FALSE
48249-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-17 12:00,X0011-23121534,peirew@bccrc.ca,2020-06-10 1:12,in stock,A1,SA535X8XB01052,X0011,4,,8,,FALSE
48250-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-02-17 12:00,X0011-23121534,peirew@bccrc.ca,2020-06-10 1:12,in stock,A2,SA535X8XB01052,X0011,4,,8,,FALSE
48251-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-17 12:00,X0011-23121534,peirew@bccrc.ca,2020-06-10 1:12,in stock,A3,SA535X8XB01052,X0011,4,,8,,FALSE
48252-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2016-02-17 12:00,X0011-23121534,peirew@bccrc.ca,2020-06-10 1:12,in stock,A4,SA535X8XB01052,X0011,4,,8,,FALSE
48395-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2016-02-17 12:00,X0011-23121534,peirew@bccrc.ca,2020-06-10 1:14,in stock,H9,SA535X8XB01052,X0011,4,,8,,FALSE
57573-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-09-15 12:00,X0011-2312173B,fkabeer@bccrc.ca,2020-06-10 3:57,in stock,"F2,F5,",SA535X8XB01273,X0011,B,,8,,FALSE
57574-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-09-15 12:00,X0011-2312173B,fkabeer@bccrc.ca,2020-06-10 3:57,in stock,"F3,F4,",SA535X8XB01273,X0011,B,,8,,FALSE
57587-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-10-06 12:00,X0011-2312173C,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"H8,H9,",SA535X8XB01274,X0011,C,,8,,FALSE
57588-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-10-06 12:00,X0011-2312173C,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"I1,I2,",SA535X8XB01274,X0011,C,,8,,FALSE
58515-BB,CID0001373,PBC0002732,,,Tissue,,0000-00-00 00:00:00,X0011-2312173D,bpotvin@bccrc.ca,2021-06-09 14:40,out of stock,,SA535X8XB01275,X0011,D,,8,LC Sample UID: 58515-BB / Patient UID: CID0001373,FALSE
57581-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-10-20 12:00,X0011-231215232,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"G5,G6,",SA535X9XB01287,X0011,2,,9,,FALSE
57582-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-10-20 12:00,X0011-231215232,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"G7,",SA535X9XB01287,X0011,2,,9,,FALSE
57583-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-10-20 12:00,X0011-231215232,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"G8,",SA535X9XB01287,X0011,2,,9,,FALSE
57592-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-11-18 12:00,X0011-231215233,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"A2,A5,",SA535X9XB01288,X0011,3,,9,,FALSE
57593-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2016-11-18 12:00,X0011-231215233,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"A3,",SA535X9XB01288,X0011,3,,9,,FALSE
57594-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2016-11-18 12:00,X0011-231215233,fkabeer@bccrc.ca,2020-06-10 3:58,in stock,"A4,",SA535X9XB01288,X0011,3,,9,,FALSE
50316-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-19 12:00,X0011-2312152331,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F3,SA535X10XB01549,X0011,1,,10,,FALSE
50317-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-19 12:00,X0011-2312152331,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F4,SA535X10XB01549,X0011,1,,10,,FALSE
50318-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-19 12:00,X0011-2312152331,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F5,SA535X10XB01549,X0011,1,,10,,FALSE
50319-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-01-19 12:00,X0011-2312152331,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F6,SA535X10XB01549,X0011,1,,10,,FALSE
50304-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-28 12:00,X0011-2312152332,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D9,SA535X10XB01550,X0011,2,,10,,FALSE
50305-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-28 12:00,X0011-2312152332,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,E1,SA535X10XB01550,X0011,2,,10,,FALSE
50306-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-28 12:00,X0011-2312152332,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,E2,SA535X10XB01550,X0011,2,,10,,FALSE
50307-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-01-28 12:00,X0011-2312152332,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,E3,SA535X10XB01550,X0011,2,,10,,FALSE
50273-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-09 12:00,X0011-2312152333,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A5,SA535X10XB01551,X0011,3,,10,,FALSE
50274-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-09 12:00,X0011-2312152333,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A6,SA535X10XB01551,X0011,3,,10,,FALSE
50275-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-09 12:00,X0011-2312152333,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A7,SA535X10XB01551,X0011,3,,10,,FALSE
50276-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-01-09 12:00,X0011-2312152333,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A8,SA535X10XB01551,X0011,3,,10,,FALSE
50295-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-05 12:00,X0011-2312152334,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,C9,SA535X10XB01552,X0011,4,,10,,FALSE
50296-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-05 12:00,X0011-2312152334,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D1,SA535X10XB01552,X0011,4,,10,,FALSE
50297-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-05 12:00,X0011-2312152334,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D2,SA535X10XB01552,X0011,4,,10,,FALSE
50298-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-05 12:00,X0011-2312152334,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D3,SA535X10XB01552,X0011,4,,10,,FALSE
50299-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-02-05 12:00,X0011-2312152334,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D4,SA535X10XB01552,X0011,4,,10,,FALSE
50332-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152335,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H1,SA535X10XB01553,X0011,5,,10,,FALSE
50333-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152335,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H2,SA535X10XB01553,X0011,5,,10,,FALSE
50334-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152335,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H3,SA535X10XB01553,X0011,5,,10,,FALSE
50335-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152335,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H4,SA535X10XB01553,X0011,5,,10,,FALSE
50336-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-02-09 12:00,X0011-2312152335,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H5,SA535X10XB01553,X0011,5,,10,,FALSE
50871-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2312152335,fkabeer@bccrc.ca,2020-06-10 1:58,in stock,G2,SA535X10XB01553,X0011,5,,10,,FALSE
50269-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-04 12:00,X0011-2312152336,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A1,SA535X10XB01554,X0011,6,,10,,FALSE
50270-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-04 12:00,X0011-2312152336,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A2,SA535X10XB01554,X0011,6,,10,,FALSE
50271-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-04 12:00,X0011-2312152336,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A3,SA535X10XB01554,X0011,6,,10,,FALSE
50272-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-01-04 12:00,X0011-2312152336,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,A4,SA535X10XB01554,X0011,6,,10,,FALSE
50337-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152337,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H6,SA535X10XB01555,X0011,7,,10,,FALSE
50338-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152337,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H7,SA535X10XB01555,X0011,7,,10,,FALSE
50339-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152337,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H8,SA535X10XB01555,X0011,7,,10,,FALSE
50340-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152337,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,H9,SA535X10XB01555,X0011,7,,10,,FALSE
50343-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-02-09 12:00,X0011-2312152337,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,I3,SA535X10XB01555,X0011,7,,10,,FALSE
50300-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-28 12:00,X0011-2312152338,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D5,SA535X10XB01556,X0011,8,,10,,FALSE
50301-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-28 12:00,X0011-2312152338,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D6,SA535X10XB01556,X0011,8,,10,,FALSE
50302-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-01-28 12:00,X0011-2312152338,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D7,SA535X10XB01556,X0011,8,,10,,FALSE
50303-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-28 12:00,X0011-2312152338,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,D8,SA535X10XB01556,X0011,8,,10,,FALSE
50320-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152339,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F7,SA535X10XB01557,X0011,9,,10,,FALSE
50321-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152339,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F8,SA535X10XB01557,X0011,9,,10,,FALSE
50322-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152339,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F9,SA535X10XB01557,X0011,9,,10,,FALSE
50323-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-02-09 12:00,X0011-2312152339,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,G1,SA535X10XB01557,X0011,9,,10,,FALSE
50324-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-02-09 12:00,X0011-2312152339,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,G2,SA535X10XB01557,X0011,9,,10,,FALSE
50288-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-28 12:00,X0011-231215233A,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,C2,SA535X10XB01558,X0011,A,,10,,FALSE
50289-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-28 12:00,X0011-231215233A,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,C3,SA535X10XB01558,X0011,A,,10,,FALSE
50290-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-28 12:00,X0011-231215233A,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,C4,SA535X10XB01558,X0011,A,,10,,FALSE
50291-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2017-01-28 12:00,X0011-231215233A,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,C5,SA535X10XB01558,X0011,A,,10,,FALSE
50308-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-19 12:00,X0011-231215233B,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,E4,SA535X10XB01559,X0011,B,,10,,FALSE
50309-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS,2017-01-19 12:00,X0011-231215233B,fkabeer@bccrc.ca,2020-06-10 1:48,in stock,E5,SA535X10XB01559,X0011,B,,10,,FALSE
50314-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2017-01-19 12:00,X0011-231215233B,fkabeer@bccrc.ca,2020-06-10 1:49,in stock,F1,SA535X10XB01559,X0011,B,,10,,FALSE
